section,field,independently_recomputed_value,c2_recorded_value,match,severity,source_artifact,notes_code
10_gap_rows,FCG0024.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.first_missing_timestamp,2026-02-05T00:00:00,2026-02-05T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.gap_id,FCG0024,FCG0024,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.last_missing_timestamp,2026-02-05T00:00:00,2026-02-05T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.next_timestamp,2026-02-05T01:00:00,2026-02-05T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.next_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.previous_timestamp,2026-02-04T23:00:00,2026-02-04T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.previous_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0024.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.first_missing_timestamp,2026-02-06T00:00:00,2026-02-06T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.gap_id,FCG0025,FCG0025,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.last_missing_timestamp,2026-02-06T00:00:00,2026-02-06T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.next_timestamp,2026-02-06T01:00:00,2026-02-06T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.next_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.previous_timestamp,2026-02-05T23:00:00,2026-02-05T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.previous_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0025.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.delta_hours,50,50,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.first_missing_timestamp,2026-02-07T00:00:00,2026-02-07T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.gap_id,FCG0026,FCG0026,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.last_missing_timestamp,2026-02-09T00:00:00,2026-02-09T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.missing_hourly_slot_count,49,49,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.next_timestamp,2026-02-09T01:00:00,2026-02-09T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.next_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.previous_timestamp,2026-02-06T23:00:00,2026-02-06T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.previous_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0026.structural_pattern,WEEKEND_PATTERN,WEEKEND_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.first_missing_timestamp,2026-02-10T00:00:00,2026-02-10T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.gap_id,FCG0027,FCG0027,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.last_missing_timestamp,2026-02-10T00:00:00,2026-02-10T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.next_timestamp,2026-02-10T01:00:00,2026-02-10T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.next_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.previous_timestamp,2026-02-09T23:00:00,2026-02-09T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.previous_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0027.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.first_missing_timestamp,2026-02-11T00:00:00,2026-02-11T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.gap_id,FCG0028,FCG0028,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.last_missing_timestamp,2026-02-11T00:00:00,2026-02-11T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.next_timestamp,2026-02-11T01:00:00,2026-02-11T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.next_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.previous_timestamp,2026-02-10T23:00:00,2026-02-10T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.previous_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0028.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.first_missing_timestamp,2026-02-12T00:00:00,2026-02-12T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.gap_id,FCG0029,FCG0029,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.last_missing_timestamp,2026-02-12T00:00:00,2026-02-12T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.next_timestamp,2026-02-12T01:00:00,2026-02-12T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.next_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.previous_timestamp,2026-02-11T23:00:00,2026-02-11T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.previous_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0029.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.first_missing_timestamp,2026-02-13T00:00:00,2026-02-13T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.gap_id,FCG0030,FCG0030,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.last_missing_timestamp,2026-02-13T00:00:00,2026-02-13T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.next_timestamp,2026-02-13T01:00:00,2026-02-13T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.next_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.previous_timestamp,2026-02-12T23:00:00,2026-02-12T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.previous_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0030.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.delta_hours,50,50,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.first_missing_timestamp,2026-02-14T00:00:00,2026-02-14T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.gap_id,FCG0031,FCG0031,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.last_missing_timestamp,2026-02-16T00:00:00,2026-02-16T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.missing_hourly_slot_count,49,49,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.next_timestamp,2026-02-16T01:00:00,2026-02-16T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.next_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.previous_timestamp,2026-02-13T23:00:00,2026-02-13T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.previous_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0031.structural_pattern,WEEKEND_PATTERN,WEEKEND_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.delta_hours,4,4,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.first_missing_timestamp,2026-02-16T22:00:00,2026-02-16T22:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.gap_id,FCG0032,FCG0032,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.last_missing_timestamp,2026-02-17T00:00:00,2026-02-17T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.missing_hourly_slot_count,3,3,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.next_timestamp,2026-02-17T01:00:00,2026-02-17T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.next_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.previous_timestamp,2026-02-16T21:00:00,2026-02-16T21:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.previous_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0032.structural_pattern,EARLY_CLOSE_OR_EXTENDED_BREAK_PATTERN,EARLY_CLOSE_OR_EXTENDED_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0033.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0033.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0033.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0033.first_missing_timestamp,2026-02-18T00:00:00,2026-02-18T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0033.gap_id,FCG0033,FCG0033,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
